,STUDENTS,GPA,GPA_PROB,CLASS,GRADE
357,Student_358,3.96,0.0012119654038966524,CS 340,100.0
358,Student_359,3.56,0.0010895446560283037,CS 340,92.6119
359,Student_360,2.38,0.0007284034498166749,CS 340,68.1092
360,Student_361,2.79,0.0008538847163817323,CS 340,76.62285
361,Student_362,3.27,0.001000789613823751,CS 340,86.59005
362,Student_363,3.72,0.0011385129551756432,CS 340,95.93430000000001
363,Student_364,3.1,0.0009487607959797026,CS 340,83.06
364,Student_365,2.25,0.0006886167067594616,CS 340,65.40975
365,Student_366,3.29,0.0010069106512171683,CS 340,87.00535
366,Student_367,3.44,0.001052818431667799,CS 340,90.1201
367,Student_368,3.57,0.0010926051747250124,CS 340,92.81954999999999
368,Student_369,3.63,0.0011109682869052647,CS 340,94.06545
369,Student_370,3.3,0.001009971169913877,CS 340,87.213
370,Student_371,3.06,0.0009365187211928678,CS 340,82.2294
371,Student_372,3.58,0.001095665693421721,CS 340,93.02720000000001
372,Student_373,2.77,0.000847763678988315,CS 340,76.20755
373,Student_374,3.59,0.0010987262121184298,CS 340,93.23485
374,Student_375,2.99,0.0009150950903159068,CS 340,80.77585
375,Student_376,3.29,0.0010069106512171683,CS 340,87.00535
376,Student_377,3.44,0.001052818431667799,CS 340,90.1201
377,Student_378,3.03,0.0009273371651027416,CS 340,81.60645
378,Student_379,3.26,0.000997729095127042,CS 340,83.06
379,Student_380,3.42,0.0010466973942743817,MATH 474,96.1632
380,Student_381,3.8,0.0011629971047493128,MATH 474,100.0
381,Student_382,3.86,0.0011813602169295652,MATH 474,100.0
382,Student_383,3.27,0.001000789613823751,MATH 474,92.8242
383,Student_384,3.42,0.0010466973942743817,MATH 474,96.1632
384,Student_385,3.88,0.0011874812543229826,MATH 474,100.0
385,Student_386,3.58,0.001095665693421721,MATH 474,99.7248
386,Student_387,3.58,0.001095665693421721,MATH 474,99.7248
387,Student_388,3.75,0.0011476945112657694,MATH 474,100.0
388,Student_389,2.71,0.0008294005668080626,MATH 474,80.3586
389,Student_390,3.15,0.0009640633894632462,MATH 474,90.153
390,Student_391,2.98,0.000912034571619198,MATH 474,86.36880000000001
391,Student_392,3.69,0.001129331399085517,MATH 474,100.0
392,Student_393,3.36,0.0010283342820941292,MATH 474,94.8276
393,Student_394,3.65,0.001117089324298682,MATH 474,100.0
394,Student_395,2.9,0.0008875504220455283,MATH 474,84.58800000000001
395,Student_396,3.73,0.0011415734738723518,MATH 474,100.0
396,Student_397,2.73,0.0008355216042014801,MATH 474,80.8038
397,Student_398,3.02,0.0009242766464060329,MATH 474,87.2592
398,Student_399,2.92,0.0008936714594389456,MATH 474,85.03320000000001
399,Student_400,3.33,0.0010191527260040032,MATH 474,94.1598
400,Student_401,3.9,0.0011936022917164,MATH 474,100.0
401,Student_402,3.09,0.0009457002772829938,MATH 474,88.8174
402,Student_403,3.75,0.0011476945112657694,MATH 474,100.0
403,Student_404,3.45,0.001055878950364508,MATH 474,96.831
404,Student_405,2.83,0.0008661267911685672,MATH 474,83.02980000000001
405,Student_406,3.19,0.0009763054642500811,MATH 474,91.0434
406,Student_407,3.47,0.0010619999877579253,MATH 474,97.27620000000002
407,Student_408,3.81,0.0011660576234460217,MATH 474,100.0
408,Student_409,2.88,0.0008814293846521108,MATH 474,84.1428
409,Student_410,3.0,0.0009181556090126154,MATH 474,86.81400000000001
410,Student_411,3.05,0.000933458202496159,MATH 474,87.927
411,Student_412,3.56,0.0010895446560283037,MATH 474,99.2796
412,Student_413,2.55,0.0007804322676607231,MATH 474,76.797
413,Student_414,2.91,0.000890610940742237,MATH 474,84.81060000000001
414,Student_415,3.0,0.0009181556090126154,MATH 474,86.81400000000001
415,Student_416,2.77,0.000847763678988315,MATH 474,81.69420000000001
416,Student_417,3.31,0.0010130316886105856,MATH 474,93.7146
417,Student_418,3.9,0.0011936022917164,MATH 474,100.0
418,Student_419,3.7,0.0011323919177822258,MATH 474,100.0
419,Student_420,3.15,0.0009640633894632462,MATH 474,90.153
420,Student_421,3.91,0.0011966628104131088,MATH 474,100.0
421,Student_422,2.75,0.0008416426415948975,MATH 474,81.24900000000001
422,Student_423,3.29,0.0010069106512171683,MATH 474,93.2694
423,Student_424,3.09,0.0009457002772829938,MATH 474,88.8174
424,Student_425,2.71,0.0008294005668080626,MATH 474,80.3586
425,Student_426,3.15,0.0009640633894632462,MATH 474,90.153
426,Student_427,3.91,0.0011966628104131088,MATH 474,100.0
427,Student_428,3.41,0.001043636875577673,MATH 474,95.9406
428,Student_429,3.05,0.000933458202496159,MATH 474,87.927
429,Student_430,3.53,0.0010803630999381775,MATH 474,98.6118
430,Student_431,3.11,0.0009518213146764113,MATH 474,89.2626
431,Student_432,3.57,0.0010926051747250124,MATH 474,99.5022
432,Student_433,2.92,0.0008936714594389456,MATH 474,85.03320000000001
433,Student_434,3.85,0.0011782996982328566,MATH 474,100.0
434,Student_435,3.38,0.0010344553194875468,MATH 474,95.2728
435,Student_436,3.49,0.0010681210251513426,MATH 474,97.72140000000002
436,Student_437,3.88,0.0011874812543229826,MATH 474,100.0
437,Student_438,3.04,0.0009303976837994503,MATH 474,87.7044
438,Student_439,3.33,0.0010191527260040032,MATH 474,94.1598
439,Student_440,2.94,0.0008997924968323631,MATH 474,85.47840000000001
440,Student_441,3.68,0.0011262708803888083,MATH 474,89.04
441,Student_442,2.55,0.0007804322676607231,MATH 474,89.04
442,Student_443,3.14,0.0009610028707665375,CS 116,84.6178
443,Student_444,3.15,0.0009640633894632462,CS 116,84.82724999999999
444,Student_445,3.35,0.0010252737633974205,CS 116,89.01625
445,Student_446,2.95,0.0009028530155290719,CS 116,80.63825
446,Student_447,3.23,0.000988547539036916,CS 116,86.50285
447,Student_448,3.48,0.001065060506454634,CS 116,91.7391
448,Student_449,3.03,0.0009273371651027416,CS 116,82.31385
449,Student_450,3.21,0.0009824265016434984,CS 116,86.08395
450,Student_451,3.55,0.0010864841373315949,CS 116,93.20524999999999
451,Student_452,3.09,0.0009457002772829938,CS 116,83.57055
452,Student_453,3.0,0.0009181556090126154,CS 116,81.6855
453,Student_454,2.51,0.0007681901928738882,CS 116,71.42245
454,Student_455,2.98,0.000912034571619198,CS 116,81.2666
455,Student_456,2.98,0.000912034571619198,CS 116,81.2666
456,Student_457,2.72,0.0008324610855047714,CS 116,75.82090000000001
457,Student_458,3.56,0.0010895446560283037,CS 116,93.4147
458,Student_459,3.54,0.0010834236186348862,CS 116,92.9958
459,Student_460,3.45,0.001055878950364508,CS 116,91.11075
460,Student_461,2.91,0.000890610940742237,CS 116,79.80045
461,Student_462,3.76,0.0011507550299624779,CS 116,97.60369999999999
462,Student_463,3.12,0.0009548818333731201,CS 116,84.1989
463,Student_464,2.69,0.0008232795294146452,CS 116,75.19255
464,Student_465,3.81,0.0011660576234460217,CS 116,98.65095
465,Student_466,3.37,0.001031394800790838,CS 116,89.43515000000001
466,Student_467,3.71,0.0011354524364789345,CS 116,96.55645
467,Student_468,2.89,0.0008844899033488196,CS 116,79.38155
468,Student_469,3.41,0.001043636875577673,CS 116,90.27295000000001
469,Student_470,3.31,0.0010130316886105856,CS 116,88.17845
470,Student_471,2.54,0.0007773717489640144,CS 116,72.0508
471,Student_472,2.61,0.0007987953798409754,CS 116,73.51695
472,Student_473,2.74,0.0008385821228981888,CS 116,76.2398
473,Student_474,2.55,0.0007804322676607231,CS 116,72.26025
474,Student_475,3.19,0.0009763054642500811,CS 116,85.66505
475,Student_476,3.04,0.0009303976837994503,CS 116,82.5233
476,Student_477,3.2,0.0009793659829467898,CS 116,85.8745
477,Student_478,2.94,0.0008997924968323631,CS 116,80.4288
478,Student_479,3.18,0.0009732449455533724,CS 116,85.4556
479,Student_480,3.61,0.0011048472495118471,CS 116,94.46195
480,Student_481,3.15,0.0009640633894632462,CS 116,84.82724999999999
481,Student_482,2.26,0.0006916772254561703,CS 116,66.1862
482,Student_483,3.77,0.0011538155486591868,CS 116,97.81315000000001
483,Student_484,3.12,0.0009548818333731201,CS 116,84.1989
484,Student_485,3.02,0.0009242766464060329,CS 116,82.1044
485,Student_486,3.29,0.0010069106512171683,CS 116,87.75955
486,Student_487,3.44,0.001052818431667799,CS 116,90.90129999999999
487,Student_488,3.68,0.0011262708803888083,CS 116,95.9281
488,Student_489,3.62,0.001107907768208556,CS 116,94.6714
489,Student_490,3.42,0.0010466973942743817,CS 116,90.4824
490,Student_491,2.6,0.0007957348611442668,CS 116,73.3075
491,Student_492,3.53,0.0010803630999381775,CS 116,92.78635
492,Student_493,3.61,0.0011048472495118471,CS 116,94.46195
493,Student_494,3.39,0.0010375158381842554,CS 116,89.85405
494,Student_495,2.89,0.0008844899033488196,CS 116,79.38155
495,Student_496,3.26,0.000997729095127042,CS 116,87.13119999999999
496,Student_497,3.05,0.000933458202496159,CS 116,82.73275
497,Student_498,2.75,0.0008416426415948975,CS 116,76.44925
498,Student_499,3.35,0.0010252737633974205,CS 116,89.01625
499,Student_500,2.52,0.000771250711570597,CS 116,71.6319
500,Student_501,3.53,0.0010803630999381775,CS 116,92.78635
501,Student_502,3.1,0.0009487607959797026,CS 116,83.78
502,Student_503,3.02,0.0009242766464060329,CS 116,82.1044
503,Student_504,3.73,0.0011415734738723518,CS 116,96.97534999999999
504,Student_505,2.77,0.000847763678988315,CS 116,76.86815
505,Student_506,3.77,0.0011538155486591868,CS 116,97.81315000000001
506,Student_507,3.43,0.0010497579129710903,CS 116,90.69185
507,Student_508,2.86,0.0008753083472586934,CS 116,78.75319999999999
508,Student_509,2.83,0.0008661267911685672,CS 116,78.12485
509,Student_510,3.99,0.0012211469599867786,CS 116,100.0
510,Student_511,3.46,0.0010589394690612164,CS 116,91.3202
511,Student_512,3.6,0.0011017867308151387,CS 116,94.2525
512,Student_513,3.11,0.0009518213146764113,CS 116,83.98944999999999
513,Student_514,3.04,0.0009303976837994503,CS 116,82.5233
514,Student_515,3.82,0.0011691181421427303,CS 116,98.8604
515,Student_516,3.29,0.0010069106512171683,CS 116,87.75955
516,Student_517,3.51,0.00107424206254476,CS 116,92.36744999999999
517,Student_518,3.54,0.0010834236186348862,CS 116,92.9958
518,Student_519,2.87,0.0008783688659554021,CS 116,78.96265
519,Student_520,2.69,0.0008232795294146452,CS 116,75.19255
520,Student_521,3.2,0.0009793659829467898,CS 116,85.8745
521,Student_522,3.5,0.0010711815438480513,CS 116,92.158
522,Student_523,3.11,0.0009518213146764113,CS 116,83.78
523,Student_524,3.24,0.0009916080577336247,CS 340,82.2204
524,Student_525,3.17,0.0009701844268566636,CS 340,80.83019999999999
525,Student_526,3.27,0.001000789613823751,CS 340,82.8162
526,Student_527,3.77,0.0011538155486591868,CS 340,92.7462
527,Student_528,3.75,0.0011476945112657694,CS 340,92.34899999999999
528,Student_529,3.05,0.000933458202496159,CS 340,78.44699999999999
529,Student_530,3.12,0.0009548818333731201,CS 340,79.8372
530,Student_531,2.7,0.0008263400481113539,CS 340,71.496
531,Student_532,2.94,0.0008997924968323631,CS 340,76.2624
532,Student_533,2.8,0.000856945235078441,CS 340,73.482
533,Student_534,3.28,0.0010038501325204596,CS 340,83.0148
534,Student_535,3.3,0.001009971169913877,CS 340,83.41199999999999
535,Student_536,2.59,0.000792674342447558,CS 340,69.31139999999999
536,Student_537,3.75,0.0011476945112657694,CS 340,92.34899999999999
537,Student_538,3.75,0.0011476945112657694,CS 340,92.34899999999999
538,Student_539,2.44,0.0007467665619969272,CS 340,66.33239999999999
539,Student_540,3.51,0.00107424206254476,CS 340,87.58259999999999
540,Student_541,3.34,0.0010222132447007118,CS 340,84.20639999999999
541,Student_542,3.3,0.001009971169913877,CS 340,83.41199999999999
542,Student_543,3.98,0.0012180864412900698,CS 340,96.9168
543,Student_544,3.03,0.0009273371651027416,CS 340,78.04979999999999
544,Student_545,2.82,0.0008630662724718585,CS 340,73.8792
545,Student_546,3.57,0.0010926051747250124,CS 340,88.7742
546,Student_547,2.87,0.0008783688659554021,CS 340,74.87219999999999
547,Student_548,3.73,0.0011415734738723518,CS 340,91.95179999999999
548,Student_549,3.73,0.0011415734738723518,CS 340,91.95179999999999
549,Student_550,3.99,0.0012211469599867786,CS 340,97.1154
550,Student_551,2.88,0.0008814293846521108,CS 340,75.07079999999999
551,Student_552,3.61,0.0011048472495118471,CS 340,89.56859999999999
552,Student_553,3.24,0.0009916080577336247,CS 340,82.2204
553,Student_554,3.06,0.0009365187211928678,CS 340,78.6456
554,Student_555,2.81,0.0008600057537751498,CS 340,73.6806
555,Student_556,3.38,0.0010344553194875468,CS 340,85.0008
556,Student_557,3.13,0.0009579423520698287,CS 340,80.0358
557,Student_558,3.07,0.0009395792398895764,CS 340,78.84419999999999
558,Student_559,3.29,0.0010069106512171683,CS 340,83.2134
559,Student_560,3.83,0.001172178660839439,CS 340,93.9378
560,Student_561,3.11,0.0009518213146764113,CS 340,79.6386
561,Student_562,3.25,0.0009946685764303334,CS 340,82.419
562,Student_563,3.37,0.001031394800790838,CS 340,84.8022
563,Student_564,3.75,0.0011476945112657694,CS 340,92.34899999999999
564,Student_565,3.76,0.0011507550299624779,CS 340,92.54759999999999
565,Student_566,2.63,0.0008049164172343928,CS 340,70.10579999999999
566,Student_567,3.22,0.0009854870203402073,CS 340,81.8232
567,Student_568,3.47,0.0010619999877579253,CS 340,86.7882
568,Student_569,3.08,0.0009426397585862853,CS 340,79.0428
569,Student_570,3.28,0.0010038501325204596,CS 340,83.0148
570,Student_571,3.76,0.0011507550299624779,CS 340,92.54759999999999
571,Student_572,2.6,0.0007957348611442668,CS 340,69.50999999999999
572,Student_573,3.0,0.0009181556090126154,CS 340,77.454
573,Student_574,2.93,0.0008967319781356545,CS 340,76.0638
574,Student_575,3.5,0.0010711815438480513,CS 340,87.384
575,Student_576,3.35,0.0010252737633974205,CS 340,84.405
576,Student_577,2.71,0.0008294005668080626,CS 340,71.6946
577,Student_578,3.3,0.001009971169913877,CS 340,83.41199999999999
578,Student_579,3.47,0.0010619999877579253,CS 340,86.7882
579,Student_580,3.06,0.0009365187211928678,CS 340,78.6456
580,Student_581,3.15,0.0009640633894632462,CS 340,80.43299999999999
581,Student_582,3.89,0.0011905417730196915,CS 340,95.1294
582,Student_583,3.58,0.001095665693421721,CS 340,88.97279999999999
583,Student_584,3.22,0.0009854870203402073,CS 340,81.8232
584,Student_585,2.91,0.000890610940742237,CS 340,75.6666
585,Student_586,3.59,0.0010987262121184298,CS 340,89.17139999999999
586,Student_587,2.68,0.0008202190107179365,CS 340,71.0988
587,Student_588,3.72,0.0011385129551756432,CS 340,91.75319999999999
588,Student_589,3.56,0.0010895446560283037,CS 340,88.5756
589,Student_590,3.39,0.0010375158381842554,CS 340,85.1994
590,Student_591,3.11,0.0009518213146764113,CS 340,79.6386
591,Student_592,3.82,0.0011691181421427303,CS 340,93.7392
592,Student_593,3.01,0.0009212161277093241,CS 340,77.65259999999999
593,Student_594,3.31,0.0010130316886105856,CS 340,83.61059999999999
594,Student_595,3.29,0.0010069106512171683,CS 340,83.2134
595,Student_596,3.65,0.001117089324298682,CS 340,90.363
596,Student_597,2.98,0.000912034571619198,CS 340,77.0568
597,Student_598,3.6,0.0011017867308151387,CS 340,89.37
598,Student_599,3.19,0.0009763054642500811,CS 340,81.22739999999999
599,Student_600,3.0,0.0009181556090126154,CS 340,77.454
600,Student_601,3.6,0.0011017867308151387,CS 340,89.37
601,Student_602,3.27,0.001000789613823751,CS 340,82.8162
602,Student_603,3.51,0.00107424206254476,CS 340,87.58259999999999
603,Student_604,2.83,0.0008661267911685672,CS 340,74.0778
604,Student_605,3.38,0.0010344553194875468,CS 340,85.0008
605,Student_606,3.31,0.0010130316886105856,CS 340,83.61059999999999
606,Student_607,3.04,0.0009303976837994503,CS 340,78.2484
607,Student_608,3.94,0.0012058443665032348,CS 340,96.1224
608,Student_609,3.85,0.0011782996982328566,CS 340,94.335
609,Student_610,3.34,0.0010222132447007118,CS 340,84.20639999999999
610,Student_611,3.89,0.0011905417730196915,CS 340,95.1294
611,Student_612,3.2,0.0009793659829467898,CS 340,81.426
612,Student_613,3.31,0.0010130316886105856,CS 340,83.61059999999999
613,Student_614,2.83,0.0008661267911685672,CS 340,74.0778
614,Student_615,3.33,0.0010191527260040032,CS 340,84.0078
615,Student_616,3.87,0.001184420735626274,CS 340,94.73219999999999
616,Student_617,3.13,0.0009579423520698287,CS 340,80.0358
617,Student_618,3.17,0.0009701844268566636,CS 340,80.83019999999999
618,Student_619,3.28,0.0010038501325204596,CS 340,83.0148
619,Student_620,2.94,0.0008997924968323631,CS 340,76.2624
620,Student_621,3.3,0.001009971169913877,CS 340,83.41199999999999
621,Student_622,3.44,0.001052818431667799,CS 340,79.44
622,Student_623,3.19,0.0009763054642500811,CS 340,79.44
623,Student_624,2.99,0.0009150950903159068,CS 340,79.44
624,Student_625,3.02,0.0009242766464060329,CS 340,79.44
0,Student_1,3.35,0.0010252737633974205,MATH 251,71.814375
1,Student_2,3.06,0.0009365187211928678,MATH 251,66.9141
2,Student_3,3.78,0.0011568760673558954,MATH 251,79.0803
3,Student_4,3.14,0.0009610028707665375,MATH 251,68.2659
4,Student_5,3.3,0.001009971169913877,MATH 251,70.9695
5,Student_6,3.33,0.0010191527260040032,MATH 251,71.476425
6,Student_7,2.78,0.0008508241976850235,MATH 251,62.1828
7,Student_8,3.56,0.0010895446560283037,MATH 251,75.36285000000001
8,Student_9,3.01,0.0009212161277093241,MATH 251,66.069225
9,Student_10,2.91,0.000890610940742237,MATH 251,64.379475
10,Student_11,3.2,0.0009793659829467898,MATH 251,69.27975
11,Student_12,3.21,0.0009824265016434984,MATH 251,69.448725
12,Student_13,2.56,0.0007834927863574319,MATH 251,58.46535
13,Student_14,3.94,0.0012058443665032348,MATH 251,81.7839
14,Student_15,3.21,0.0009824265016434984,MATH 251,69.448725
15,Student_16,3.35,0.0010252737633974205,MATH 251,71.814375
16,Student_17,3.26,0.000997729095127042,MATH 251,70.2936
17,Student_18,3.38,0.0010344553194875468,MATH 251,72.3213
18,Student_19,2.83,0.0008661267911685672,MATH 251,63.027675
19,Student_20,3.75,0.0011476945112657694,MATH 251,78.573375
20,Student_21,3.65,0.001117089324298682,MATH 251,76.883625
21,Student_22,2.77,0.000847763678988315,MATH 251,62.013825000000004
22,Student_23,3.6,0.0011017867308151387,MATH 251,76.03875000000001
23,Student_24,3.42,0.0010466973942743817,MATH 251,72.9972
24,Student_25,3.78,0.0011568760673558954,MATH 251,79.0803
25,Student_26,2.99,0.0009150950903159068,MATH 251,65.73127500000001
26,Student_27,3.1,0.0009487607959797026,MATH 251,67.59
27,Student_28,3.0,0.0009181556090126154,MATH 251,65.90025
28,Student_29,2.81,0.0008600057537751498,MATH 251,62.689725
29,Student_30,3.28,0.0010038501325204596,MATH 251,70.63155
30,Student_31,3.37,0.001031394800790838,MATH 251,72.152325
31,Student_32,2.84,0.0008691873098652759,MATH 251,63.19665
32,Student_33,3.74,0.0011446339925690607,MATH 251,78.40440000000001
33,Student_34,3.68,0.0011262708803888083,MATH 251,77.39055
34,Student_35,2.9,0.0008875504220455283,MATH 251,64.2105
35,Student_36,3.32,0.0010160922073072943,MATH 251,71.30745
36,Student_37,2.34,0.00071616137502984,MATH 251,54.7479
37,Student_38,3.47,0.0010619999877579253,MATH 251,73.84207500000001
38,Student_39,2.86,0.0008753083472586934,MATH 251,63.5346
39,Student_40,3.72,0.0011385129551756432,MATH 251,78.06645
40,Student_41,2.67,0.0008171584920212277,MATH 251,60.324075
41,Student_42,3.32,0.0010160922073072943,MATH 251,71.30745
42,Student_43,2.94,0.0008997924968323631,MATH 251,64.8864
43,Student_44,2.89,0.0008844899033488196,MATH 251,64.04152500000001
44,Student_45,3.78,0.0011568760673558954,MATH 251,79.0803
45,Student_46,3.34,0.0010222132447007118,MATH 251,71.6454
46,Student_47,3.3,0.001009971169913877,MATH 251,70.9695
47,Student_48,2.29,0.0007008587815462965,MATH 251,53.903025
48,Student_49,3.7,0.0011323919177822258,MATH 251,77.72850000000001
49,Student_50,3.51,0.00107424206254476,MATH 251,74.51797499999999
50,Student_51,3.57,0.0010926051747250124,MATH 251,75.531825
51,Student_52,3.12,0.0009548818333731201,MATH 251,67.92795000000001
52,Student_53,3.41,0.001043636875577673,MATH 251,72.828225
53,Student_54,2.78,0.0008508241976850235,MATH 251,62.1828
54,Student_55,3.68,0.0011262708803888083,MATH 251,77.39055
55,Student_56,3.81,0.0011660576234460217,MATH 251,79.587225
56,Student_57,3.34,0.0010222132447007118,MATH 251,71.6454
57,Student_58,3.62,0.001107907768208556,MATH 251,76.3767
58,Student_59,3.25,0.0009946685764303334,MATH 251,70.12462500000001
59,Student_60,3.29,0.0010069106512171683,MATH 251,70.80052500000001
60,Student_61,2.75,0.0008416426415948975,MATH 251,61.675875000000005
61,Student_62,3.21,0.0009824265016434984,MATH 251,69.448725
62,Student_63,3.31,0.0010130316886105856,MATH 251,71.138475
63,Student_64,3.45,0.001055878950364508,MATH 251,73.504125
64,Student_65,3.54,0.0010834236186348862,MATH 251,67.59
65,Student_66,2.79,0.0008538847163817323,MATH 251,67.59
66,Student_67,3.16,0.000967123908159955,MATH 152,69.45645
67,Student_68,2.75,0.0008416426415948975,MATH 152,62.442375000000006
68,Student_69,3.3,0.001009971169913877,MATH 152,71.8515
69,Student_70,2.81,0.0008600057537751498,MATH 152,63.46882500000001
70,Student_71,3.41,0.001043636875577673,MATH 152,73.73332500000001
71,Student_72,2.93,0.0008967319781356545,MATH 152,65.521725
72,Student_73,3.09,0.0009457002772829938,MATH 152,68.258925
73,Student_74,3.85,0.0011782996982328566,MATH 152,81.260625
74,Student_75,3.21,0.0009824265016434984,MATH 152,70.311825
75,Student_76,3.4,0.001040576356880964,MATH 152,73.56225
76,Student_77,2.95,0.0009028530155290719,MATH 152,65.86387500000001
77,Student_78,3.19,0.0009763054642500811,MATH 152,69.96967500000001
78,Student_79,2.99,0.0009150950903159068,MATH 152,66.54817500000001
79,Student_80,3.36,0.0010283342820941292,MATH 152,72.87795
80,Student_81,2.94,0.0008997924968323631,MATH 152,65.6928
81,Student_82,2.77,0.000847763678988315,MATH 152,62.784525
82,Student_83,3.01,0.0009212161277093241,MATH 152,66.890325
83,Student_84,3.49,0.0010681210251513426,MATH 152,75.10192500000001
84,Student_85,3.46,0.0010589394690612164,MATH 152,74.5887
85,Student_86,3.45,0.001055878950364508,MATH 152,74.41762500000002
86,Student_87,3.17,0.0009701844268566636,MATH 152,69.627525
87,Student_88,3.56,0.0010895446560283037,MATH 152,76.29945000000001
88,Student_89,3.63,0.0011109682869052647,MATH 152,77.496975
89,Student_90,3.45,0.001055878950364508,MATH 152,74.41762500000002
90,Student_91,3.47,0.0010619999877579253,MATH 152,74.759775
91,Student_92,3.52,0.0010773025812414688,MATH 152,75.61515
92,Student_93,3.22,0.0009854870203402073,MATH 152,70.48290000000001
93,Student_94,2.66,0.000814097973324519,MATH 152,60.90270000000001
94,Student_95,3.08,0.0009426397585862853,MATH 152,68.08785
95,Student_96,2.95,0.0009028530155290719,MATH 152,65.86387500000001
96,Student_97,2.57,0.0007865533050541405,MATH 152,59.363025
97,Student_98,2.81,0.0008600057537751498,MATH 152,63.46882500000001
98,Student_99,3.82,0.0011691181421427303,MATH 152,80.7474
99,Student_100,3.89,0.0011905417730196915,MATH 152,81.94492500000001
100,Student_101,2.42,0.0007406455246035098,MATH 152,56.7969
101,Student_102,3.53,0.0010803630999381775,MATH 152,75.786225
102,Student_103,3.4,0.001040576356880964,MATH 152,73.56225
103,Student_104,3.08,0.0009426397585862853,MATH 152,68.08785
104,Student_105,3.96,0.0012119654038966524,MATH 152,83.14245000000001
105,Student_106,2.98,0.000912034571619198,MATH 152,66.3771
106,Student_107,2.58,0.0007896138237508493,MATH 152,59.53410000000001
107,Student_108,3.82,0.0011691181421427303,MATH 152,80.7474
108,Student_109,3.31,0.0010130316886105856,MATH 152,72.022575
109,Student_110,3.12,0.0009548818333731201,MATH 152,68.77215000000001
110,Student_111,3.36,0.0010283342820941292,MATH 152,72.87795
111,Student_112,2.58,0.0007896138237508493,MATH 152,59.53410000000001
112,Student_113,3.56,0.0010895446560283037,MATH 152,76.29945000000001
113,Student_114,3.19,0.0009763054642500811,MATH 152,69.96967500000001
114,Student_115,3.4,0.001040576356880964,MATH 152,73.56225
115,Student_116,3.08,0.0009426397585862853,MATH 152,68.08785
116,Student_117,3.22,0.0009854870203402073,MATH 152,68.43
117,Student_118,3.29,0.0010069106512171683,MATH 251,76.59320000000001
118,Student_119,3.32,0.0010160922073072943,MATH 251,77.1416
119,Student_120,2.76,0.0008447031602916061,MATH 251,66.9048
120,Student_121,3.14,0.0009610028707665375,MATH 251,73.8512
121,Student_122,3.36,0.0010283342820941292,MATH 251,77.8728
122,Student_123,2.57,0.0007865533050541405,MATH 251,63.4316
123,Student_124,3.45,0.001055878950364508,MATH 251,79.518
124,Student_125,3.68,0.0011262708803888083,MATH 251,83.72240000000001
125,Student_126,3.67,0.0011232103616920996,MATH 251,83.53960000000001
126,Student_127,3.6,0.0011017867308151387,MATH 251,82.26
127,Student_128,3.9,0.0011936022917164,MATH 251,87.744
128,Student_129,3.04,0.0009303976837994503,MATH 251,72.0232
129,Student_130,3.4,0.001040576356880964,MATH 251,78.604
130,Student_131,3.77,0.0011538155486591868,MATH 251,85.36760000000001
131,Student_132,3.16,0.000967123908159955,MATH 251,74.2168
132,Student_133,3.58,0.001095665693421721,MATH 251,81.8944
133,Student_134,2.74,0.0008385821228981888,MATH 251,66.53920000000001
134,Student_135,3.17,0.0009701844268566636,MATH 251,74.3996
135,Student_136,3.16,0.000967123908159955,MATH 251,74.2168
136,Student_137,2.94,0.0008997924968323631,MATH 251,70.1952
137,Student_138,3.16,0.000967123908159955,MATH 251,74.2168
138,Student_139,3.08,0.0009426397585862853,MATH 251,72.7544
139,Student_140,2.67,0.0008171584920212277,MATH 251,65.2596
140,Student_141,3.24,0.0009916080577336247,MATH 251,75.67920000000001
141,Student_142,2.87,0.0008783688659554021,MATH 251,68.91560000000001
142,Student_143,3.17,0.0009701844268566636,MATH 251,74.3996
143,Student_144,3.64,0.0011140288056019733,MATH 251,82.9912
144,Student_145,2.6,0.0007957348611442668,MATH 251,63.980000000000004
145,Student_146,3.74,0.0011446339925690607,MATH 251,84.81920000000001
146,Student_147,3.66,0.001120149842995391,MATH 251,83.3568
147,Student_148,3.19,0.0009763054642500811,MATH 251,74.76520000000001
148,Student_149,3.17,0.0009701844268566636,MATH 251,74.3996
149,Student_150,3.66,0.001120149842995391,MATH 251,83.3568
150,Student_151,3.26,0.000997729095127042,MATH 251,76.0448
151,Student_152,2.23,0.0006824956693660441,MATH 251,57.2164
152,Student_153,3.21,0.0009824265016434984,MATH 251,75.13080000000001
153,Student_154,3.67,0.0011232103616920996,MATH 251,83.53960000000001
154,Student_155,3.0,0.0009181556090126154,MATH 251,71.292
155,Student_156,2.84,0.0008691873098652759,MATH 251,68.3672
156,Student_157,3.53,0.0010803630999381775,MATH 251,80.9804
157,Student_158,3.48,0.001065060506454634,MATH 251,80.0664
158,Student_159,3.91,0.0011966628104131088,MATH 251,87.92680000000001
159,Student_160,3.26,0.000997729095127042,MATH 251,76.0448
160,Student_161,3.06,0.0009365187211928678,MATH 251,72.3888
161,Student_162,3.5,0.0010711815438480513,MATH 251,80.432
162,Student_163,3.0,0.0009181556090126154,MATH 251,71.292
163,Student_164,3.57,0.0010926051747250124,MATH 251,81.7116
164,Student_165,3.58,0.001095665693421721,MATH 251,81.8944
165,Student_166,3.84,0.0011752391795361477,MATH 251,86.6472
166,Student_167,2.76,0.0008447031602916061,MATH 251,66.9048
167,Student_168,3.45,0.001055878950364508,MATH 251,79.518
