,STUDENTS,GPA,GPA_PROB,CLASS,GRADE
435,Student_436,2.9,0.0008853799348482486,CS 487,86.2505
436,Student_437,3.41,0.0010410846820112164,CS 487,97.82622500000001
437,Student_438,2.83,0.0008640086950415668,CS 487,84.661675
438,Student_439,2.77,0.0008456904894929824,CS 487,83.299825
439,Student_440,3.26,0.0009952891681397553,CS 487,94.4216
440,Student_441,3.22,0.0009830770311073658,CS 487,93.51370000000001
441,Student_442,3.19,0.0009739179283330734,CS 487,92.832775
442,Student_443,3.3,0.001007501305172145,CS 487,90.79
443,Student_444,3.81,0.0011632060523351128,CS 487,90.79
444,Student_445,3.45,0.0010532968190436062,CS 487,90.79
445,Student_446,3.7,0.0011296226754960413,CS 422,100.0
446,Student_447,3.38,0.0010319255792369242,CS 422,95.8078
447,Student_448,2.79,0.0008517965580091771,CS 422,82.60065
448,Student_449,3.2,0.000976970962591171,CS 422,91.77850000000001
449,Student_450,3.52,0.001074668058850288,CS 422,98.94170000000001
450,Student_451,3.76,0.0011479408810446258,CS 422,100.0
451,Student_452,3.95,0.0012059485319484767,CS 422,100.0
452,Student_453,3.2,0.000976970962591171,CS 422,91.77850000000001
453,Student_454,3.37,0.001028872544978827,CS 422,95.58395
454,Student_455,3.29,0.0010044482709140475,CS 422,93.79315000000001
455,Student_456,2.97,0.0009067511746549305,CS 422,86.62995000000001
456,Student_457,3.22,0.0009830770311073658,CS 422,92.2262
457,Student_458,3.49,0.0010655089560759959,CS 422,98.27015000000002
458,Student_459,2.87,0.0008762208320739564,CS 422,84.39145
459,Student_460,3.56,0.0010868801958826776,CS 422,99.8371
460,Student_461,3.0,0.0009159102774292227,CS 422,87.3015
461,Student_462,3.96,0.001209001566206574,CS 422,100.0
462,Student_463,3.26,0.0009952891681397553,CS 422,93.1216
463,Student_464,3.11,0.0009494936542682942,CS 422,89.76385
464,Student_465,3.26,0.0009952891681397553,CS 422,93.1216
465,Student_466,3.04,0.0009281224144616124,CS 422,88.1969
466,Student_467,3.47,0.001059402887559801,CS 422,97.82245
467,Student_468,3.4,0.001038031647753119,CS 422,96.2555
468,Student_469,3.9,0.0011906833606579895,CS 422,100.0
469,Student_470,2.99,0.0009128572431711254,CS 422,87.07765
470,Student_471,3.01,0.00091896331168732,CS 422,87.52535
471,Student_472,2.91,0.000888432969106346,CS 422,85.28685
472,Student_473,2.8,0.0008548495922672745,CS 422,82.8245
473,Student_474,3.05,0.0009311754487197097,CS 422,88.42075
474,Student_475,3.77,0.0011509939153027233,CS 422,100.0
475,Student_476,2.73,0.0008334783524605926,CS 422,81.25755000000001
476,Student_477,3.08,0.000940334551494002,CS 422,89.09230000000001
477,Student_478,2.95,0.0009006451061387358,CS 422,86.18225000000001
478,Student_479,3.66,0.0011174105384636518,CS 422,100.0
479,Student_480,3.53,0.0010777210931083854,CS 422,99.16555
480,Student_481,2.99,0.0009128572431711254,CS 422,87.07765
481,Student_482,2.62,0.0007998949756215212,CS 422,78.79520000000001
482,Student_483,3.44,0.0010502437847855087,CS 422,97.15090000000001
483,Student_484,3.42,0.001044137716269314,CS 422,96.70320000000001
484,Student_485,3.22,0.0009830770311073658,CS 422,92.2262
485,Student_486,3.06,0.0009342284829778072,CS 422,88.64460000000001
486,Student_487,3.55,0.0010838271616245801,CS 422,99.61325
487,Student_488,3.32,0.0010136073736883397,CS 422,94.46470000000001
488,Student_489,3.8,0.0011601530180770153,CS 422,100.0
489,Student_490,3.43,0.0010471907505274114,CS 422,96.92705000000001
490,Student_491,2.96,0.000903698140396833,CS 422,86.40610000000001
491,Student_492,3.25,0.000992236133881658,CS 422,92.89775
492,Student_493,3.64,0.0011113044699474568,CS 422,100.0
493,Student_494,3.47,0.001059402887559801,CS 422,97.82245
494,Student_495,3.93,0.0011998424634322817,CS 422,100.0
495,Student_496,3.35,0.001022766476462632,CS 422,95.13625
496,Student_497,3.51,0.0010716150245921904,CS 422,98.71785
497,Student_498,3.19,0.0009739179283330734,CS 422,91.55465000000001
498,Student_499,3.15,0.0009617057913006838,CS 422,90.65925
499,Student_500,3.36,0.0010258195107207295,CS 422,95.3601
500,Student_501,3.01,0.00091896331168732,CS 422,87.52535
501,Student_502,3.35,0.001022766476462632,CS 422,95.13625
502,Student_503,3.18,0.0009708648940749762,CS 422,91.33080000000001
503,Student_504,3.03,0.0009250693802035149,CS 422,87.97305
504,Student_505,3.69,0.0011265696412379438,CS 422,100.0
505,Student_506,3.03,0.0009250693802035149,CS 422,87.97305
506,Student_507,2.96,0.000903698140396833,CS 422,86.40610000000001
507,Student_508,3.37,0.001028872544978827,CS 422,95.58395
508,Student_509,3.42,0.001044137716269314,CS 422,96.70320000000001
509,Student_510,3.63,0.0011082514356893594,CS 422,100.0
510,Student_511,3.11,0.0009494936542682942,CS 422,89.54
511,Student_512,3.62,0.001105198401431262,CS 422,89.54
512,Student_513,2.87,0.0008762208320739564,MATH 251,86.91735
513,Student_514,3.07,0.0009372815172359045,MATH 251,91.52834999999999
514,Student_515,3.66,0.0011174105384636518,MATH 251,100.0
515,Student_516,3.22,0.0009830770311073658,MATH 251,94.9866
516,Student_517,3.27,0.0009983422023978528,MATH 251,96.13935
517,Student_518,3.01,0.00091896331168732,MATH 251,90.14505
518,Student_519,3.49,0.0010655089560759959,MATH 251,100.0
519,Student_520,2.98,0.0009098042089130279,MATH 251,89.4534
520,Student_521,2.78,0.0008487435237510796,MATH 251,84.8424
521,Student_522,3.45,0.0010532968190436062,MATH 251,100.0
522,Student_523,3.35,0.001022766476462632,MATH 251,97.98375
523,Student_524,3.02,0.0009220163459454175,MATH 251,90.37559999999999
524,Student_525,3.05,0.0009311754487197097,MATH 251,91.06724999999999
525,Student_526,3.48,0.0010624559218178984,MATH 251,100.0
526,Student_527,3.78,0.0011540469495608205,MATH 251,100.0
527,Student_528,2.74,0.0008365313867186901,MATH 251,83.9202
528,Student_529,3.72,0.0011357287440122363,MATH 251,100.0
529,Student_530,2.57,0.0007846298043310341,MATH 251,80.00084999999999
530,Student_531,3.35,0.001022766476462632,MATH 251,97.98375
531,Student_532,3.04,0.0009281224144616124,MATH 251,90.8367
532,Student_533,3.73,0.0011387817782703335,MATH 251,100.0
533,Student_534,3.73,0.0011387817782703335,MATH 251,100.0
534,Student_535,3.56,0.0010868801958826776,MATH 251,100.0
535,Student_536,2.83,0.0008640086950415668,MATH 251,85.99515
536,Student_537,2.82,0.0008609556607834693,MATH 251,85.76459999999999
537,Student_538,3.31,0.0010105543394302425,MATH 251,97.06155
538,Student_539,3.32,0.0010136073736883397,MATH 251,97.29209999999999
539,Student_540,2.78,0.0008487435237510796,MATH 251,84.8424
540,Student_541,2.95,0.0009006451061387358,MATH 251,88.76175
541,Student_542,3.91,0.001193736394916087,MATH 251,100.0
542,Student_543,3.42,0.001044137716269314,MATH 251,99.5976
543,Student_544,3.1,0.0009464406200101968,MATH 251,92.22
544,Student_545,3.47,0.001059402887559801,MATH 251,100.0
545,Student_546,3.34,0.0010197134422045345,MATH 251,97.75319999999999
546,Student_547,3.61,0.0011021453671731646,MATH 251,100.0
547,Student_548,3.49,0.0010655089560759959,MATH 251,100.0
548,Student_549,3.22,0.0009830770311073658,CS 487,87.90020000000001
549,Student_550,3.58,0.0010929862643988724,CS 487,95.58080000000001
550,Student_551,2.9,0.0008853799348482486,CS 487,81.073
551,Student_552,3.02,0.0009220163459454175,CS 487,83.6332
552,Student_553,2.83,0.0008640086950415668,CS 487,79.57955
553,Student_554,3.71,0.0011326757097541388,CS 487,98.35435
554,Student_555,3.72,0.0011357287440122363,CS 487,98.5677
555,Student_556,3.14,0.0009586527570425864,CS 487,86.19340000000001
556,Student_557,3.69,0.0011265696412379438,CS 487,97.92765
557,Student_558,3.09,0.0009433875857520993,CS 487,85.12665
558,Student_559,3.38,0.0010319255792369242,CS 487,91.3138
559,Student_560,3.64,0.0011113044699474568,CS 487,96.8609
560,Student_561,3.58,0.0010929862643988724,CS 487,95.58080000000001
561,Student_562,3.4,0.001038031647753119,CS 487,91.7405
562,Student_563,3.14,0.0009586527570425864,CS 487,86.19340000000001
563,Student_564,3.27,0.0009983422023978528,CS 487,88.96695
564,Student_565,2.89,0.0008823269005901513,CS 487,80.85965
565,Student_566,3.72,0.0011357287440122363,CS 487,98.5677
566,Student_567,3.4,0.001038031647753119,CS 487,91.7405
567,Student_568,2.8,0.0008548495922672745,CS 487,78.9395
568,Student_569,3.37,0.001028872544978827,CS 487,91.10045000000001
569,Student_570,3.83,0.0011693121208513077,CS 487,100.0
570,Student_571,2.93,0.0008945390376225409,CS 487,81.71305000000001
571,Student_572,2.5,0.0007632585645243522,CS 487,72.539
572,Student_573,3.43,0.0010471907505274114,CS 487,92.38055
573,Student_574,3.42,0.001044137716269314,CS 487,92.1672
574,Student_575,3.31,0.0010105543394302425,CS 487,89.82035
575,Student_576,3.49,0.0010655089560759959,CS 487,93.66065
576,Student_577,2.8,0.0008548495922672745,CS 487,78.9395
577,Student_578,3.19,0.0009739179283330734,CS 487,87.26015
578,Student_579,3.07,0.0009372815172359045,CS 487,84.69995
579,Student_580,3.3,0.001007501305172145,CS 487,89.607
580,Student_581,3.16,0.0009647588255587813,CS 487,86.62010000000001
581,Student_582,3.23,0.000986130065365463,CS 487,88.11355
582,Student_583,3.19,0.0009739179283330734,CS 487,87.26015
583,Student_584,3.87,0.0011815242578836972,CS 487,100.0
584,Student_585,3.62,0.001105198401431262,CS 487,96.4342
585,Student_586,3.26,0.0009952891681397553,CS 487,88.75359999999999
586,Student_587,3.0,0.0009159102774292227,CS 487,83.2065
587,Student_588,3.76,0.0011479408810446258,CS 487,99.4211
588,Student_589,2.36,0.0007205160849109884,CS 487,69.5521
589,Student_590,2.56,0.0007815767700729367,CS 487,73.8191
590,Student_591,3.65,0.0011143575042055543,CS 487,97.07425
591,Student_592,2.91,0.000888432969106346,CS 487,81.28635
592,Student_593,3.37,0.001028872544978827,CS 487,91.10045000000001
593,Student_594,3.47,0.001059402887559801,CS 487,93.23395000000001
594,Student_595,3.41,0.0010410846820112164,CS 487,91.95385
595,Student_596,3.52,0.001074668058850288,CS 487,94.3007
596,Student_597,3.77,0.0011509939153027233,CS 487,99.63445
597,Student_598,3.2,0.000976970962591171,CS 487,87.4735
598,Student_599,2.74,0.0008365313867186901,CS 487,77.6594
599,Student_600,3.04,0.0009281224144616124,CS 487,84.0599
600,Student_601,3.54,0.0010807741273664829,CS 487,94.7274
601,Student_602,3.1,0.0009464406200101968,CS 487,85.34
602,Student_603,3.71,0.0011326757097541388,CS 487,98.35435
603,Student_604,3.79,0.001157099983818918,CS 487,100.0
604,Student_605,3.2,0.000976970962591171,CS 487,87.4735
605,Student_606,3.02,0.0009220163459454175,CS 487,83.6332
606,Student_607,3.64,0.0011113044699474568,CS 487,96.8609
607,Student_608,3.52,0.001074668058850288,CS 487,94.3007
608,Student_609,3.38,0.0010319255792369242,CS 487,91.3138
609,Student_610,3.72,0.0011357287440122363,CS 487,98.5677
610,Student_611,3.92,0.0011967894291741842,CS 487,100.0
611,Student_612,3.07,0.0009372815172359045,CS 487,84.69995
612,Student_613,3.15,0.0009617057913006838,CS 487,86.40675
613,Student_614,2.97,0.0009067511746549305,CS 487,82.56645
614,Student_615,3.71,0.0011326757097541388,CS 487,98.35435
615,Student_616,3.82,0.0011662590865932103,CS 487,100.0
616,Student_617,3.07,0.0009372815172359045,CS 487,84.69995
617,Student_618,3.22,0.0009830770311073658,CS 487,87.90020000000001
618,Student_619,3.01,0.00091896331168732,CS 487,83.41985
619,Student_620,3.12,0.0009525466885263917,CS 487,85.7667
620,Student_621,2.9,0.0008853799348482486,CS 487,81.073
621,Student_622,3.21,0.0009800239968492683,CS 487,87.68685
622,Student_623,3.4,0.001038031647753119,CS 487,91.7405
623,Student_624,3.76,0.0011479408810446258,CS 487,99.4211
624,Student_625,2.23,0.0006808266395557222,CS 487,66.77855
625,Student_626,2.68,0.0008182131811701056,CS 487,76.3793
626,Student_627,3.59,0.0010960392986569699,CS 487,85.34
627,Student_628,3.2,0.000976970962591171,CS 487,85.34
628,Student_629,3.07,0.0009372815172359045,CS 487,85.34
629,Student_630,3.01,0.00091896331168732,CS 422,91.55264999999999
630,Student_631,3.17,0.0009678118598168787,CS 422,95.29905
631,Student_632,3.12,0.0009525466885263917,CS 422,94.1283
632,Student_633,3.3,0.001007501305172145,CS 422,98.34299999999999
633,Student_634,3.04,0.0009281224144616124,CS 422,92.2551
634,Student_635,3.71,0.0011326757097541388,CS 422,100.0
635,Student_636,3.65,0.0011143575042055543,CS 422,100.0
636,Student_637,3.39,0.0010349786134950217,CS 422,100.0
637,Student_638,3.03,0.0009250693802035149,CS 422,92.02094999999998
638,Student_639,3.03,0.0009250693802035149,CS 422,92.02094999999998
639,Student_640,3.6,0.0010990923329150673,CS 422,100.0
640,Student_641,3.24,0.0009891830996235605,CS 422,96.9381
641,Student_642,3.42,0.001044137716269314,CS 422,100.0
642,Student_643,3.99,0.0012181606689808662,CS 422,100.0
643,Student_644,3.35,0.001022766476462632,CS 422,99.51375
644,Student_645,3.85,0.0011754181893675025,CS 422,100.0
645,Student_646,3.67,0.001120463572721749,CS 422,100.0
646,Student_647,3.53,0.0010777210931083854,CS 422,100.0
647,Student_648,3.33,0.0010166604079464372,CS 422,99.04545
648,Student_649,3.9,0.0011906833606579895,CS 422,100.0
649,Student_650,3.33,0.0010166604079464372,CS 422,99.04545
650,Student_651,2.61,0.0007968419413634237,CS 422,82.18664999999999
651,Student_652,3.17,0.0009678118598168787,CS 422,95.29905
652,Student_653,3.24,0.0009891830996235605,CS 422,96.9381
653,Student_654,3.66,0.0011174105384636518,CS 422,100.0
654,Student_655,3.59,0.0010960392986569699,CS 422,100.0
655,Student_656,3.56,0.0010868801958826776,CS 422,100.0
656,Student_657,2.88,0.0008792738663320538,CS 422,88.50869999999999
657,Student_658,3.25,0.000992236133881658,CS 422,97.17224999999999
658,Student_659,2.8,0.0008548495922672745,CS 422,86.6355
659,Student_660,2.84,0.0008670617292996641,CS 422,87.57209999999999
660,Student_661,3.35,0.001022766476462632,CS 422,99.51375
661,Student_662,3.46,0.0010563498533017034,CS 422,100.0
662,Student_663,3.46,0.0010563498533017034,CS 422,100.0
663,Student_664,3.2,0.000976970962591171,CS 422,96.0015
664,Student_665,3.42,0.001044137716269314,CS 422,100.0
665,Student_666,2.98,0.0009098042089130279,CS 422,90.8502
666,Student_667,3.7,0.0011296226754960413,CS 422,100.0
667,Student_668,3.77,0.0011509939153027233,CS 422,100.0
668,Student_669,3.24,0.0009891830996235605,CS 422,96.9381
669,Student_670,2.8,0.0008548495922672745,CS 422,86.6355
670,Student_671,3.25,0.000992236133881658,CS 422,97.17224999999999
671,Student_672,2.84,0.0008670617292996641,CS 422,87.57209999999999
672,Student_673,3.15,0.0009617057913006838,CS 422,94.83075
673,Student_674,3.69,0.0011265696412379438,CS 422,100.0
674,Student_675,3.42,0.001044137716269314,CS 422,100.0
675,Student_676,3.26,0.0009952891681397553,CS 422,97.40639999999999
676,Student_677,2.99,0.0009128572431711254,CS 422,91.08435
677,Student_678,2.77,0.0008456904894929824,CS 422,85.93305
678,Student_679,3.97,0.0012120546004646714,CS 422,100.0
679,Student_680,3.17,0.0009678118598168787,CS 422,95.29905
680,Student_681,3.6,0.0010990923329150673,CS 422,100.0
681,Student_682,3.34,0.0010197134422045345,CS 422,99.27959999999999
682,Student_683,3.45,0.0010532968190436062,CS 422,100.0
683,Student_684,3.43,0.0010471907505274114,CS 422,100.0
684,Student_685,3.41,0.0010410846820112164,CS 422,100.0
685,Student_686,3.06,0.0009342284829778072,CS 422,92.7234
686,Student_687,3.03,0.0009250693802035149,CS 422,92.02094999999998
687,Student_688,3.22,0.0009830770311073658,CS 422,96.46979999999999
688,Student_689,2.11,0.0006441902284585533,CS 422,70.47914999999999
689,Student_690,3.33,0.0010166604079464372,CS 422,99.04545
690,Student_691,3.29,0.0010044482709140475,CS 422,98.10884999999999
691,Student_692,3.68,0.0011235166069798466,CS 422,100.0
692,Student_693,3.3,0.001007501305172145,CS 422,98.34299999999999
693,Student_694,2.65,0.0008090540783958133,CS 422,83.12325
694,Student_695,3.61,0.0011021453671731646,CS 422,100.0
695,Student_696,3.19,0.0009739179283330734,CS 422,95.76735
696,Student_697,3.35,0.001022766476462632,CS 422,99.51375
697,Student_698,3.16,0.0009647588255587813,CS 422,95.0649
698,Student_699,3.21,0.0009800239968492683,CS 422,96.23564999999999
699,Student_700,3.21,0.0009800239968492683,CS 422,96.23564999999999
700,Student_701,3.17,0.0009678118598168787,CS 422,95.29905
701,Student_702,3.24,0.0009891830996235605,CS 422,96.9381
702,Student_703,2.85,0.0008701147635577616,CS 422,87.80624999999999
703,Student_704,2.76,0.0008426374552348849,CS 422,85.6989
704,Student_705,3.39,0.0010349786134950217,CS 422,100.0
705,Student_706,3.2,0.000976970962591171,CS 422,96.0015
706,Student_707,3.99,0.0012181606689808662,CS 422,100.0
707,Student_708,2.6,0.0007937889071053263,CS 422,81.9525
708,Student_709,3.36,0.0010258195107207295,CS 422,99.74789999999999
709,Student_710,3.11,0.0009494936542682942,CS 422,93.89415
710,Student_711,3.06,0.0009342284829778072,CS 422,92.7234
711,Student_712,3.59,0.0010960392986569699,CS 422,100.0
712,Student_713,3.25,0.000992236133881658,CS 422,97.17224999999999
713,Student_714,2.43,0.0007418873247176704,CS 422,77.97194999999999
714,Student_715,3.15,0.0009617057913006838,CS 422,94.83075
715,Student_716,2.73,0.0008334783524605926,CS 422,84.99645
716,Student_717,3.72,0.0011357287440122363,CS 422,100.0
717,Student_718,3.38,0.0010319255792369242,CS 422,100.0
718,Student_719,3.24,0.0009891830996235605,CS 422,96.9381
719,Student_720,3.41,0.0010410846820112164,CS 422,100.0
720,Student_721,3.24,0.0009891830996235605,CS 422,96.9381
721,Student_722,3.5,0.0010685619903340932,CS 422,100.0
722,Student_723,3.53,0.0010777210931083854,CS 422,93.66
0,Student_1,3.66,0.0011174105384636518,CS 430,68.1834
1,Student_2,3.63,0.0011082514356893594,CS 430,67.734825
2,Student_3,3.56,0.0010868801958826776,CS 430,66.68815000000001
3,Student_4,2.72,0.0008304253182024953,CS 430,54.12805
4,Student_5,3.29,0.0010044482709140475,CS 430,62.650975
5,Student_6,3.05,0.0009311754487197097,CS 430,59.062374999999996
6,Student_7,2.84,0.0008670617292996641,CS 430,55.92235
7,Student_8,3.26,0.0009952891681397553,CS 430,62.2024
8,Student_9,2.91,0.000888432969106346,CS 430,56.969025
9,Student_10,3.32,0.0010136073736883397,CS 430,63.09955
10,Student_11,3.44,0.0010502437847855087,CS 430,64.89385
11,Student_12,3.72,0.0011357287440122363,CS 430,69.08055
12,Student_13,3.27,0.0009983422023978528,CS 430,62.351925
13,Student_14,3.93,0.0011998424634322817,CS 430,72.220575
14,Student_15,3.41,0.0010410846820112164,CS 430,64.44527500000001
15,Student_16,3.63,0.0011082514356893594,CS 430,67.734825
16,Student_17,3.1,0.0009464406200101968,CS 430,59.81
17,Student_18,3.41,0.0010410846820112164,CS 430,64.44527500000001
18,Student_19,2.78,0.0008487435237510796,CS 430,55.0252
19,Student_20,3.91,0.001193736394916087,CS 430,71.921525
20,Student_21,3.55,0.0010838271616245801,CS 430,66.538625
21,Student_22,3.29,0.0010044482709140475,CS 430,62.650975
22,Student_23,2.9,0.0008853799348482486,CS 430,56.8195
23,Student_24,3.43,0.0010471907505274114,CS 430,64.744325
24,Student_25,3.93,0.0011998424634322817,CS 430,72.220575
25,Student_26,3.45,0.0010532968190436062,CS 430,65.043375
26,Student_27,3.81,0.0011632060523351128,CS 430,70.426275
27,Student_28,2.98,0.0009098042089130279,CS 430,58.0157
28,Student_29,2.63,0.0008029480098796186,CS 430,52.782325
29,Student_30,3.26,0.0009952891681397553,CS 430,62.2024
30,Student_31,3.9,0.0011906833606579895,CS 430,71.772
31,Student_32,3.6,0.0010990923329150673,CS 430,67.28625
32,Student_33,3.57,0.0010899332301407749,CS 430,66.837675
33,Student_34,2.65,0.0008090540783958133,CS 430,53.081375
34,Student_35,3.58,0.0010929862643988724,CS 430,66.9872
35,Student_36,3.4,0.001038031647753119,CS 430,64.29575
36,Student_37,3.46,0.0010563498533017034,CS 430,65.1929
37,Student_38,3.39,0.0010349786134950217,CS 430,64.146225
38,Student_39,3.63,0.0011082514356893594,CS 430,67.734825
39,Student_40,3.96,0.001209001566206574,CS 430,72.66915
40,Student_41,3.17,0.0009678118598168787,CS 430,60.856675
41,Student_42,3.24,0.0009891830996235605,CS 430,61.90335
42,Student_43,3.23,0.000986130065365463,CS 430,61.753825
43,Student_44,3.23,0.000986130065365463,CS 430,61.753825
44,Student_45,2.86,0.000873167797815859,CS 430,56.2214
45,Student_46,3.72,0.0011357287440122363,CS 430,69.08055
46,Student_47,3.42,0.001044137716269314,CS 430,64.5948
47,Student_48,3.08,0.000940334551494002,CS 430,59.51095
48,Student_49,3.17,0.0009678118598168787,CS 430,60.856675
49,Student_50,3.63,0.0011082514356893594,CS 430,67.734825
50,Student_51,3.2,0.000976970962591171,CS 430,61.30525
51,Student_52,3.19,0.0009739179283330734,CS 430,61.155725
52,Student_53,3.47,0.001059402887559801,CS 430,65.342425
53,Student_54,3.03,0.0009250693802035149,CS 430,58.763324999999995
54,Student_55,3.17,0.0009678118598168787,CS 430,60.856675
55,Student_56,3.41,0.0010410846820112164,CS 430,64.44527500000001
56,Student_57,3.14,0.0009586527570425864,CS 430,60.408100000000005
57,Student_58,3.47,0.001059402887559801,CS 430,65.342425
58,Student_59,3.43,0.0010471907505274114,CS 430,64.744325
59,Student_60,2.9,0.0008853799348482486,CS 430,56.8195
60,Student_61,3.39,0.0010349786134950217,CS 430,64.146225
61,Student_62,2.62,0.0007998949756215212,CS 430,52.6328
62,Student_63,3.37,0.001028872544978827,CS 430,63.847175
63,Student_64,3.72,0.0011357287440122363,CS 430,69.08055
64,Student_65,3.87,0.0011815242578836972,CS 430,71.323425
65,Student_66,3.09,0.0009433875857520993,CS 430,59.660475
66,Student_67,3.53,0.0010777210931083854,CS 430,66.239575
67,Student_68,3.66,0.0011174105384636518,CS 430,68.1834
68,Student_69,2.74,0.0008365313867186901,CS 430,54.4271
69,Student_70,3.46,0.0010563498533017034,CS 430,65.1929
70,Student_71,3.31,0.0010105543394302425,CS 430,62.950025000000004
71,Student_72,3.12,0.0009525466885263917,CS 430,60.10905
72,Student_73,3.11,0.0009494936542682942,CS 430,59.959525
73,Student_74,3.0,0.0009159102774292227,CS 430,58.314750000000004
74,Student_75,3.67,0.001120463572721749,CS 430,68.332925
75,Student_76,3.5,0.0010685619903340932,CS 430,65.791
76,Student_77,3.34,0.0010197134422045345,CS 430,63.3986
77,Student_78,3.2,0.000976970962591171,CS 430,61.30525
78,Student_79,3.27,0.0009983422023978528,CS 430,62.351925
79,Student_80,3.57,0.0010899332301407749,CS 430,66.837675
80,Student_81,3.75,0.0011448878467865283,CS 430,69.529125
81,Student_82,3.16,0.0009647588255587813,CS 430,60.707150000000006
82,Student_83,3.63,0.0011082514356893594,CS 430,67.734825
83,Student_84,3.2,0.000976970962591171,CS 430,61.30525
84,Student_85,2.9,0.0008853799348482486,CS 430,56.8195
85,Student_86,3.7,0.0011296226754960413,CS 430,68.78150000000001
86,Student_87,3.32,0.0010136073736883397,CS 430,63.09955
87,Student_88,3.27,0.0009983422023978528,CS 430,62.351925
88,Student_89,3.5,0.0010685619903340932,CS 430,65.791
89,Student_90,2.69,0.000821266215428203,CS 430,53.679475
90,Student_91,2.63,0.0008029480098796186,CS 430,52.782325
91,Student_92,3.89,0.0011876303263998922,CS 430,71.62247500000001
92,Student_93,3.49,0.0010655089560759959,CS 430,65.641475
93,Student_94,3.49,0.0010655089560759959,CS 430,65.641475
94,Student_95,3.11,0.0009494936542682942,CS 430,59.959525
95,Student_96,2.65,0.0008090540783958133,CS 430,53.081375
96,Student_97,3.32,0.0010136073736883397,CS 430,63.09955
97,Student_98,2.82,0.0008609556607834693,CS 430,55.6233
98,Student_99,3.64,0.0011113044699474568,CS 430,67.88435
99,Student_100,3.21,0.0009800239968492683,CS 430,61.454775
100,Student_101,3.37,0.001028872544978827,CS 430,63.847175
101,Student_102,3.5,0.0010685619903340932,CS 430,65.791
102,Student_103,2.91,0.000888432969106346,CS 430,56.969025
103,Student_104,3.52,0.001074668058850288,CS 430,66.09005
104,Student_105,3.33,0.0010166604079464372,CS 430,63.249075000000005
105,Student_106,2.69,0.000821266215428203,CS 430,53.679475
106,Student_107,2.98,0.0009098042089130279,CS 430,58.0157
107,Student_108,3.94,0.0012028954976903792,CS 430,72.37010000000001
108,Student_109,3.44,0.0010502437847855087,CS 430,64.89385
109,Student_110,3.23,0.000986130065365463,CS 430,61.753825
110,Student_111,2.87,0.0008762208320739564,CS 430,56.370925
111,Student_112,3.38,0.0010319255792369242,CS 430,59.81
112,Student_113,2.32,0.0007083039478785988,CS 430,59.81
113,Student_114,3.44,0.0010502437847855087,CS 430,59.81
114,Student_115,3.14,0.0009586527570425864,CS 430,59.81
115,Student_116,3.29,0.0010044482709140475,CS 430,59.81
116,Student_117,3.69,0.0011265696412379438,CS 430,59.81
117,Student_118,3.01,0.00091896331168732,CS 430,60.106474999999996
118,Student_119,3.4,0.001038031647753119,CS 430,66.10175
119,Student_120,3.71,0.0011326757097541388,CS 430,70.867225
120,Student_121,3.54,0.0010807741273664829,CS 430,68.2539
121,Student_122,2.76,0.0008426374552348849,CS 430,56.263349999999996
122,Student_123,2.66,0.0008121071126539108,CS 430,54.7261
123,Student_124,2.74,0.0008365313867186901,CS 430,55.9559
124,Student_125,2.47,0.0007540994617500601,CS 430,51.805325
125,Student_126,2.82,0.0008609556607834693,CS 430,57.1857
126,Student_127,2.93,0.0008945390376225409,CS 430,58.876675000000006
127,Student_128,3.16,0.0009647588255587813,CS 430,62.41235
128,Student_129,2.86,0.000873167797815859,CS 430,57.800599999999996
129,Student_130,2.99,0.0009128572431711254,CS 430,59.799025
130,Student_131,3.2,0.000976970962591171,CS 430,63.02725
131,Student_132,2.97,0.0009067511746549305,CS 430,59.491575000000005
132,Student_133,3.04,0.0009281224144616124,CS 430,60.56765
133,Student_134,2.43,0.0007418873247176704,CS 430,51.190425000000005
134,Student_135,3.62,0.001105198401431262,CS 430,69.4837
135,Student_136,3.53,0.0010777210931083854,CS 430,68.100175
136,Student_137,3.91,0.001193736394916087,CS 430,73.941725
137,Student_138,2.8,0.0008548495922672745,CS 430,56.878249999999994
138,Student_139,3.42,0.001044137716269314,CS 430,66.4092
139,Student_140,2.15,0.0006564023654909429,CS 430,46.886125
140,Student_141,3.43,0.0010471907505274114,CS 430,66.562925
141,Student_142,2.93,0.0008945390376225409,CS 430,58.876675000000006
142,Student_143,3.26,0.0009952891681397553,CS 430,63.9496
143,Student_144,3.18,0.0009708648940749762,CS 430,62.719800000000006
144,Student_145,3.36,0.0010258195107207295,CS 430,65.48685
145,Student_146,3.27,0.0009983422023978528,CS 430,64.103325
146,Student_147,3.47,0.001059402887559801,CS 430,67.177825
147,Student_148,2.99,0.0009128572431711254,CS 430,59.799025
148,Student_149,3.41,0.0010410846820112164,CS 430,66.255475
149,Student_150,2.93,0.0008945390376225409,CS 430,58.876675000000006
150,Student_151,3.45,0.0010532968190436062,CS 430,66.87037500000001
151,Student_152,3.73,0.0011387817782703335,CS 430,71.17467500000001
152,Student_153,3.36,0.0010258195107207295,CS 430,65.48685
153,Student_154,3.8,0.0011601530180770153,CS 430,72.25075
154,Student_155,3.08,0.000940334551494002,CS 430,61.18255
155,Student_156,3.21,0.0009800239968492683,CS 430,63.180975000000004
156,Student_157,3.14,0.0009586527570425864,CS 430,62.1049
157,Student_158,3.7,0.0011296226754960413,CS 430,70.71350000000001
